J1,J2,Wins,Type,Turns,Map
t_16,t_4,DRAW,_DRAW_,1001,11
t_16,t_5,DRAW,_DRAW_,1001,11
t_16,t_6,t_16,TURNS,1001,11
t_16,t_7,DRAW,_DRAW_,1001,11
t_16,t_8,DRAW,_DRAW_,1001,11
t_16,t_9,DRAW,_DRAW_,1001,11
t_16,t_10,DRAW,_DRAW_,1001,11
t_16,t_11,DRAW,_DRAW_,1001,11
t_16,t_12,DRAW,_DRAW_,1001,11
t_16,t_13,DRAW,_DRAW_,1001,11
t_16,t_14,DRAW,_DRAW_,1001,11
t_16,t_15,DRAW,_DRAW_,1001,11
t_16,t_16,DRAW,_DRAW_,1001,11
t_16,t_17,t_17,TURNS,43,11
t_16,t_18,DRAW,_DRAW_,1001,11
t_16,t_19,t_16,TURNS,160,11
t_16,t_20,t_16,TURNS,1001,11
t_16,t_0,DRAW,_DRAW_,1001,76
t_16,t_1,DRAW,_DRAW_,1001,76
t_16,t_2,DRAW,_DRAW_,1001,76
t_16,t_3,DRAW,_DRAW_,1001,76
t_16,t_4,DRAW,_DRAW_,1001,76
t_16,t_5,DRAW,_DRAW_,1001,76
t_16,t_6,t_16,TURNS,1001,76
t_16,t_7,DRAW,_DRAW_,1001,76
t_16,t_8,DRAW,_DRAW_,1001,76
t_16,t_9,DRAW,_DRAW_,1001,76
t_16,t_10,DRAW,_DRAW_,1001,76
t_16,t_11,DRAW,_DRAW_,1001,76
t_16,t_12,DRAW,_DRAW_,1001,76
t_16,t_13,DRAW,_DRAW_,1001,76
t_16,t_14,DRAW,_DRAW_,1001,76
t_16,t_15,DRAW,_DRAW_,1001,76
t_16,t_16,DRAW,_DRAW_,1001,76
t_16,t_17,t_17,TURNS,47,76
t_16,t_18,DRAW,_DRAW_,1001,76
t_16,t_19,t_19,TURNS,114,76
t_16,t_20,t_16,TURNS,1001,76
t_16,t_0,t_0,TURNS,183,69
t_16,t_1,DRAW,_DRAW_,1001,69
t_16,t_2,DRAW,_DRAW_,1001,69
t_16,t_3,DRAW,_DRAW_,1001,69
t_16,t_4,DRAW,_DRAW_,1001,69
t_16,t_5,DRAW,_DRAW_,1001,69
t_16,t_6,t_16,TURNS,1001,69
t_16,t_7,DRAW,_DRAW_,1001,69
t_16,t_8,DRAW,_DRAW_,1001,69
t_16,t_9,DRAW,_DRAW_,1001,69
t_16,t_10,DRAW,_DRAW_,1001,69
t_16,t_11,DRAW,_DRAW_,1001,69
t_16,t_12,DRAW,_DRAW_,1001,69
t_16,t_13,DRAW,_DRAW_,1001,69
t_16,t_14,DRAW,_DRAW_,1001,69
t_16,t_15,DRAW,_DRAW_,1001,69
t_16,t_16,DRAW,_DRAW_,1001,69
t_16,t_17,t_17,TURNS,57,69
t_16,t_18,DRAW,_DRAW_,1001,69
t_16,t_19,t_16,TURNS,349,69
t_16,t_20,t_16,TURNS,1001,69
t_16,t_0,DRAW,_DRAW_,1001,7
t_16,t_1,DRAW,_DRAW_,1001,7
t_16,t_2,DRAW,_DRAW_,1001,7
t_16,t_3,DRAW,_DRAW_,1001,7
t_16,t_4,DRAW,_DRAW_,1001,7
t_16,t_5,DRAW,_DRAW_,1001,7
t_16,t_6,t_16,TURNS,1001,7
t_16,t_7,DRAW,_DRAW_,1001,7
t_16,t_8,DRAW,_DRAW_,1001,7
t_16,t_9,DRAW,_DRAW_,1001,7
t_16,t_10,DRAW,_DRAW_,1001,7
t_16,t_11,DRAW,_DRAW_,1001,7
t_16,t_12,DRAW,_DRAW_,1001,7
t_16,t_13,DRAW,_DRAW_,1001,7
t_16,t_14,DRAW,_DRAW_,1001,7
t_16,t_15,DRAW,_DRAW_,1001,7
t_16,t_16,DRAW,_DRAW_,1001,7
t_16,t_17,t_17,TURNS,43,7
t_16,t_18,DRAW,_DRAW_,1001,7
t_16,t_19,t_16,TURNS,195,7
t_16,t_20,t_16,TURNS,1001,7
t_16,t_0,t_16,TURNS,218,26
t_16,t_1,DRAW,_DRAW_,1001,26
t_16,t_2,DRAW,_DRAW_,1001,26
t_16,t_3,DRAW,_DRAW_,1001,26
t_16,t_4,DRAW,_DRAW_,1001,26
t_16,t_5,DRAW,_DRAW_,1001,26
t_16,t_6,t_16,TURNS,1001,26
t_16,t_7,DRAW,_DRAW_,1001,26
t_16,t_8,DRAW,_DRAW_,1001,26
t_16,t_9,DRAW,_DRAW_,1001,26
t_16,t_10,DRAW,_DRAW_,1001,26
t_16,t_11,DRAW,_DRAW_,1001,26
t_16,t_12,DRAW,_DRAW_,1001,26
t_16,t_13,DRAW,_DRAW_,1001,26
t_16,t_14,DRAW,_DRAW_,1001,26
t_16,t_15,t_15,TURNS,1001,26
t_16,t_16,DRAW,_DRAW_,1001,26
t_16,t_17,t_17,TURNS,33,26
t_16,t_18,DRAW,_DRAW_,1001,26
t_16,t_19,t_19,TURNS,124,26
t_16,t_20,t_16,TURNS,1001,26
t_16,t_0,t_0,TURNS,138,32
t_16,t_1,DRAW,_DRAW_,1001,32
t_16,t_2,DRAW,_DRAW_,1001,32
t_16,t_3,DRAW,_DRAW_,1001,32
t_16,t_4,DRAW,_DRAW_,1001,32
t_16,t_5,DRAW,_DRAW_,1001,32
t_16,t_6,t_16,TURNS,1001,32
t_16,t_7,DRAW,_DRAW_,1001,32
t_16,t_8,DRAW,_DRAW_,1001,32
t_16,t_9,DRAW,_DRAW_,1001,32
t_16,t_10,DRAW,_DRAW_,1001,32
t_16,t_11,DRAW,_DRAW_,1001,32
t_16,t_12,DRAW,_DRAW_,1001,32
t_16,t_13,DRAW,_DRAW_,1001,32
t_16,t_14,DRAW,_DRAW_,1001,32
t_16,t_15,DRAW,_DRAW_,1001,32
t_16,t_16,DRAW,_DRAW_,1001,32
t_16,t_17,t_17,TURNS,43,32
t_16,t_18,DRAW,_DRAW_,1001,32
t_16,t_19,t_16,TURNS,180,32
t_16,t_20,t_16,TURNS,1001,32
t_16,t_0,t_0,TURNS,258,64
t_16,t_1,DRAW,_DRAW_,1001,64
t_16,t_2,DRAW,_DRAW_,1001,64
t_16,t_3,DRAW,_DRAW_,1001,64
t_16,t_4,DRAW,_DRAW_,1001,64
t_16,t_5,DRAW,_DRAW_,1001,64
t_16,t_6,t_16,TURNS,1001,64
t_16,t_7,DRAW,_DRAW_,1001,64
t_16,t_8,DRAW,_DRAW_,1001,64
t_16,t_9,DRAW,_DRAW_,1001,64
t_16,t_10,DRAW,_DRAW_,1001,64
t_16,t_11,DRAW,_DRAW_,1001,64
t_16,t_12,DRAW,_DRAW_,1001,64
t_16,t_13,DRAW,_DRAW_,1001,64
t_16,t_14,DRAW,_DRAW_,1001,64
t_16,t_15,t_15,TURNS,1001,64
t_16,t_16,DRAW,_DRAW_,1001,64
t_16,t_17,t_17,TURNS,53,64
t_16,t_18,DRAW,_DRAW_,1001,64
t_16,t_19,t_16,TURNS,160,64
t_16,t_20,t_16,TURNS,1001,64
t_16,t_0,DRAW,_DRAW_,1001,13
t_16,t_1,DRAW,_DRAW_,1001,13
t_16,t_2,DRAW,_DRAW_,1001,13
t_16,t_3,DRAW,_DRAW_,1001,13
t_16,t_4,DRAW,_DRAW_,1001,13
t_16,t_5,DRAW,_DRAW_,1001,13
t_16,t_6,t_16,TURNS,1001,13
t_16,t_7,DRAW,_DRAW_,1001,13
t_16,t_8,DRAW,_DRAW_,1001,13
t_16,t_9,DRAW,_DRAW_,1001,13
t_16,t_10,DRAW,_DRAW_,1001,13
t_16,t_11,DRAW,_DRAW_,1001,13
t_16,t_12,DRAW,_DRAW_,1001,13
t_16,t_13,DRAW,_DRAW_,1001,13
t_16,t_14,DRAW,_DRAW_,1001,13
t_16,t_15,DRAW,_DRAW_,1001,13
t_16,t_16,DRAW,_DRAW_,1001,13
t_16,t_17,t_17,TURNS,39,13
t_16,t_18,DRAW,_DRAW_,1001,13
t_16,t_19,t_16,TURNS,230,13
t_16,t_20,t_16,TURNS,1001,13
t_16,t_0,DRAW,_DRAW_,1001,87
t_16,t_1,DRAW,_DRAW_,1001,87
t_16,t_2,DRAW,_DRAW_,1001,87
t_16,t_3,DRAW,_DRAW_,1001,87
t_16,t_4,DRAW,_DRAW_,1001,87
t_16,t_5,DRAW,_DRAW_,1001,87
t_16,t_6,t_16,TURNS,1001,87
t_16,t_7,DRAW,_DRAW_,1001,87
t_16,t_8,DRAW,_DRAW_,1001,87
t_16,t_9,DRAW,_DRAW_,1001,87
t_16,t_10,DRAW,_DRAW_,1001,87
t_16,t_11,DRAW,_DRAW_,1001,87
t_16,t_12,DRAW,_DRAW_,1001,87
t_16,t_13,DRAW,_DRAW_,1001,87
t_16,t_14,DRAW,_DRAW_,1001,87
t_16,t_15,DRAW,_DRAW_,1001,87
t_16,t_16,DRAW,_DRAW_,1001,87
t_16,t_17,t_17,TURNS,53,87
t_16,t_18,DRAW,_DRAW_,1001,87
t_16,t_19,t_16,TURNS,126,87
t_16,t_20,t_16,TURNS,1001,87
t_16,a_0,t_16,TURNS,86,11
t_16,a_1,t_16,TURNS,80,11
t_16,a_2,DRAW,_DRAW_,1001,11
t_16,a_3,t_16,TURNS,128,11
t_16,a_4,t_16,TURNS,95,11
t_16,a_5,a_5,AREA,1001,11
t_16,a_6,t_16,TURNS,1001,11
t_16,a_7,t_16,TURNS,96,11
t_16,a_8,DRAW,_DRAW_,1001,11
t_16,a_9,t_16,TURNS,99,11
t_16,a_10,a_10,AREA,43,11
t_16,a_11,a_11,AREA,43,11
t_16,a_12,a_12,AREA,205,11
t_16,a_13,DRAW,_DRAW_,1001,11
t_16,a_14,DRAW,_DRAW_,1001,11
t_16,a_15,t_16,TURNS,88,11
t_16,a_16,DRAW,_DRAW_,1001,11
t_16,a_17,a_17,AREA,43,11
t_16,a_18,DRAW,_DRAW_,1001,11
t_16,a_19,t_16,TURNS,81,11
t_16,a_20,t_16,TURNS,1001,11
t_16,a_0,a_0,AREA,1001,76
t_16,a_1,t_16,TURNS,1001,76
t_16,a_2,DRAW,_DRAW_,1001,76
t_16,a_3,t_16,TURNS,219,76
t_16,a_4,t_16,TURNS,157,76
t_16,a_5,a_5,AREA,1001,76
t_16,a_6,t_16,TURNS,576,76
t_16,a_7,t_16,TURNS,223,76
t_16,a_8,DRAW,_DRAW_,1001,76
t_16,a_9,t_16,TURNS,367,76
t_16,a_10,a_10,AREA,47,76
t_16,a_11,a_11,AREA,47,76
t_16,a_12,a_12,AREA,191,76
t_16,a_13,DRAW,_DRAW_,1001,76
t_16,a_14,DRAW,_DRAW_,1001,76
t_16,a_15,t_16,TURNS,121,76
t_16,a_16,DRAW,_DRAW_,1001,76
t_16,a_17,a_17,AREA,47,76
t_16,a_18,DRAW,_DRAW_,1001,76
t_16,a_19,a_19,AREA,134,76
t_16,a_20,t_16,TURNS,1001,76
t_16,a_0,t_16,TURNS,168,69
t_16,a_1,t_16,TURNS,97,69
t_16,a_2,DRAW,_DRAW_,1001,69
t_16,a_3,t_16,TURNS,167,69
t_16,a_4,t_16,TURNS,189,69
t_16,a_5,t_16,TURNS,76,69
t_16,a_6,t_16,TURNS,547,69
t_16,a_7,t_16,TURNS,124,69
t_16,a_8,DRAW,_DRAW_,1001,69
t_16,a_9,t_16,TURNS,209,69
t_16,a_10,a_10,AREA,57,69
t_16,a_11,a_11,AREA,57,69
t_16,a_12,a_12,AREA,257,69
t_16,a_13,DRAW,_DRAW_,1001,69
t_16,a_14,DRAW,_DRAW_,1001,69
t_16,a_15,t_16,TURNS,105,69
t_16,a_16,DRAW,_DRAW_,1001,69
t_16,a_17,a_17,AREA,57,69
t_16,a_18,DRAW,_DRAW_,1001,69
t_16,a_19,t_16,TURNS,169,69
t_16,a_20,t_16,TURNS,1001,69
t_16,a_0,t_16,TURNS,287,7
t_16,a_1,t_16,TURNS,1001,7
t_16,a_2,DRAW,_DRAW_,1001,7
t_16,a_3,a_3,AREA,120,7
t_16,a_4,t_16,TURNS,121,7
t_16,a_5,a_5,AREA,1001,7
t_16,a_6,a_6,AREA,212,7
t_16,a_7,a_7,AREA,1001,7
t_16,a_8,DRAW,_DRAW_,1001,7
t_16,a_9,t_16,TURNS,152,7
t_16,a_10,a_10,AREA,1001,7
t_16,a_11,a_11,AREA,43,7
t_16,a_12,a_12,AREA,205,7
t_16,a_13,DRAW,_DRAW_,1001,7
t_16,a_14,DRAW,_DRAW_,1001,7
t_16,a_15,a_15,AREA,1001,7
t_16,a_16,DRAW,_DRAW_,1001,7
t_16,a_17,a_17,AREA,43,7
t_16,a_18,DRAW,_DRAW_,1001,7
t_16,a_19,t_16,TURNS,175,7
t_16,a_20,t_16,TURNS,1001,7
t_16,a_0,t_16,TURNS,81,26
t_16,a_1,t_16,TURNS,77,26
t_16,a_2,DRAW,_DRAW_,1001,26
t_16,a_3,t_16,TURNS,55,26
t_16,a_4,t_16,TURNS,133,26
t_16,a_5,t_16,TURNS,13,26
t_16,a_6,t_16,TURNS,43,26
t_16,a_7,t_16,TURNS,56,26
t_16,a_8,DRAW,_DRAW_,1001,26
t_16,a_9,t_16,TURNS,117,26
t_16,a_10,a_10,AREA,23,26
t_16,a_11,t_16,TURNS,1001,26
t_16,a_12,a_12,AREA,1001,26
t_16,a_13,DRAW,_DRAW_,1001,26
t_16,a_14,DRAW,_DRAW_,1001,26
t_16,a_15,t_16,TURNS,97,26
t_16,a_16,DRAW,_DRAW_,1001,26
t_16,a_17,a_17,AREA,17,26
t_16,a_18,DRAW,_DRAW_,1001,26
t_16,a_19,t_16,TURNS,42,26
t_16,a_20,t_16,TURNS,1001,26
t_16,a_0,t_16,TURNS,165,32
t_16,a_1,t_16,TURNS,80,32
t_16,a_2,DRAW,_DRAW_,1001,32
t_16,a_3,t_16,TURNS,157,32
t_16,a_4,t_16,TURNS,153,32
t_16,a_5,a_5,AREA,1001,32
t_16,a_6,t_16,TURNS,482,32
t_16,a_7,t_16,TURNS,97,32
t_16,a_8,DRAW,_DRAW_,1001,32
t_16,a_9,t_16,TURNS,1001,32
t_16,a_10,a_10,AREA,60,32
t_16,a_11,a_11,AREA,43,32
t_16,a_12,a_12,AREA,205,32
t_16,a_13,DRAW,_DRAW_,1001,32
t_16,a_14,DRAW,_DRAW_,1001,32
t_16,a_15,t_16,TURNS,111,32
t_16,a_16,DRAW,_DRAW_,1001,32
t_16,a_17,a_17,AREA,43,32
t_16,a_18,DRAW,_DRAW_,1001,32
t_16,a_19,t_16,TURNS,124,32
t_16,a_20,t_16,TURNS,1001,32
t_16,a_0,a_0,AREA,42,64
t_16,a_1,t_16,TURNS,86,64
t_16,a_2,DRAW,_DRAW_,1001,64
t_16,a_3,a_3,AREA,83,64
t_16,a_4,t_16,TURNS,117,64
t_16,a_5,t_16,TURNS,14,64
t_16,a_6,t_16,TURNS,325,64
t_16,a_7,a_7,AREA,49,64
t_16,a_8,DRAW,_DRAW_,1001,64
t_16,a_9,t_16,TURNS,62,64
t_16,a_10,a_10,AREA,1001,64
t_16,a_11,a_11,AREA,21,64
t_16,a_12,a_12,AREA,58,64
t_16,a_13,DRAW,_DRAW_,1001,64
t_16,a_14,DRAW,_DRAW_,1001,64
t_16,a_15,t_16,TURNS,347,64
t_16,a_16,DRAW,_DRAW_,1001,64
t_16,a_17,a_17,AREA,21,64
t_16,a_18,DRAW,_DRAW_,1001,64
t_16,a_19,a_19,AREA,32,64
t_16,a_20,t_16,TURNS,1001,64
t_16,a_0,t_16,TURNS,158,13
t_16,a_1,t_16,TURNS,1001,13
t_16,a_2,DRAW,_DRAW_,1001,13
t_16,a_3,a_3,AREA,116,13
t_16,a_4,t_16,TURNS,117,13
t_16,a_5,t_16,TURNS,20,13
t_16,a_6,t_16,TURNS,405,13
t_16,a_7,a_7,AREA,1001,13
t_16,a_8,DRAW,_DRAW_,1001,13
t_16,a_9,t_16,TURNS,109,13
t_16,a_10,a_10,AREA,49,13
t_16,a_11,t_16,TURNS,1001,13
t_16,a_12,a_12,AREA,165,13
t_16,a_13,DRAW,_DRAW_,1001,13
t_16,a_14,DRAW,_DRAW_,1001,13
t_16,a_15,t_16,TURNS,40,13
t_16,a_16,DRAW,_DRAW_,1001,13
t_16,a_17,a_17,AREA,39,13
t_16,a_18,DRAW,_DRAW_,1001,13
t_16,a_19,a_19,AREA,1001,13
t_16,a_20,t_16,TURNS,1001,13
t_16,a_0,t_16,TURNS,197,87
t_16,a_1,t_16,TURNS,1001,87
t_16,a_2,DRAW,_DRAW_,1001,87
t_16,a_3,a_3,AREA,110,87
t_16,a_4,t_16,TURNS,101,87
t_16,a_5,a_5,AREA,1001,87
t_16,a_6,t_16,TURNS,455,87
t_16,a_7,t_16,TURNS,244,87
t_16,a_8,DRAW,_DRAW_,1001,87
t_16,a_9,t_16,TURNS,116,87
t_16,a_10,a_10,AREA,42,87
t_16,a_11,a_11,AREA,53,87
t_16,a_12,a_12,AREA,241,87
t_16,a_13,DRAW,_DRAW_,1001,87
t_16,a_14,DRAW,_DRAW_,1001,87
t_16,a_15,a_15,AREA,1001,87
t_16,a_16,DRAW,_DRAW_,1001,87
t_16,a_17,a_17,AREA,53,87
t_16,a_18,DRAW,_DRAW_,1001,87
t_16,a_19,t_16,TURNS,222,87
t_16,a_20,t_16,TURNS,1001,87
t_17,s_0,t_17,TURNS,43,11
t_17,s_1,t_17,TURNS,43,11
t_17,s_2,t_17,TURNS,36,11
t_17,s_3,t_17,TURNS,43,11
t_17,s_4,t_17,TURNS,43,11
t_17,s_5,DRAW,_DRAW_,1001,11
t_17,s_6,s_6,SLOPE,44,11
t_17,s_7,s_7,SLOPE,110,11
t_17,s_8,t_17,TURNS,88,11
t_17,s_9,t_17,TURNS,43,11
t_17,s_10,t_17,TURNS,43,11
t_17,s_11,t_17,TURNS,64,11
t_17,s_12,DRAW,_DRAW_,1001,11
t_17,s_13,t_17,TURNS,41,11
t_17,s_14,DRAW,_DRAW_,1001,11
t_17,s_15,t_17,TURNS,73,11
t_17,s_16,s_16,SLOPE,44,11
t_17,s_17,s_17,SLOPE,128,11
t_17,s_18,t_17,TURNS,118,11
t_17,s_19,t_17,TURNS,41,11
t_17,s_20,s_20,SLOPE,1001,11
t_17,s_0,t_17,TURNS,47,76
t_17,s_1,t_17,TURNS,47,76
t_17,s_2,t_17,TURNS,52,76
t_17,s_3,t_17,TURNS,111,76
t_17,s_4,t_17,TURNS,47,76
t_17,s_5,DRAW,_DRAW_,1001,76
t_17,s_6,s_6,SLOPE,48,76
t_17,s_7,s_7,SLOPE,133,76
t_17,s_8,t_17,TURNS,186,76
t_17,s_9,t_17,TURNS,47,76
t_17,s_10,t_17,TURNS,47,76
t_17,s_11,t_17,TURNS,95,76
t_17,s_12,DRAW,_DRAW_,1001,76
t_17,s_13,t_17,TURNS,47,76
t_17,s_14,DRAW,_DRAW_,1001,76
t_17,s_15,t_17,TURNS,61,76
t_17,s_16,s_16,SLOPE,48,76
t_17,s_17,s_17,SLOPE,252,76
t_17,s_18,t_17,TURNS,72,76
t_17,s_19,t_17,TURNS,342,76
t_17,s_20,t_17,TURNS,179,76
t_17,s_0,t_17,TURNS,57,69
t_17,s_1,t_17,TURNS,57,69
t_17,s_2,t_17,TURNS,52,69
t_17,s_3,t_17,TURNS,57,69
t_17,s_4,t_17,TURNS,57,69
t_17,s_5,DRAW,_DRAW_,1001,69
t_17,s_6,s_6,SLOPE,59,69
t_17,s_7,t_17,TURNS,127,69
t_17,s_8,t_17,TURNS,77,69
t_17,s_9,t_17,TURNS,57,69
t_17,s_10,t_17,TURNS,57,69
t_17,s_11,t_17,TURNS,104,69
t_17,s_12,DRAW,_DRAW_,1001,69
t_17,s_13,t_17,TURNS,56,69
t_17,s_14,DRAW,_DRAW_,1001,69
t_17,s_15,t_17,TURNS,83,69
t_17,s_16,s_16,SLOPE,58,69
t_17,s_17,t_17,TURNS,1001,69
t_17,s_18,t_17,TURNS,71,69
t_17,s_19,t_17,TURNS,230,69
t_17,s_20,t_17,TURNS,170,69
t_17,s_0,t_17,TURNS,43,7
t_17,s_1,t_17,TURNS,80,7
t_17,s_2,t_17,TURNS,336,7
t_17,s_3,t_17,TURNS,87,7
t_17,s_4,t_17,TURNS,43,7
t_17,s_5,DRAW,_DRAW_,1001,7
t_17,s_6,s_6,SLOPE,44,7
t_17,s_7,s_7,SLOPE,44,7
t_17,s_8,s_8,SLOPE,129,7
t_17,s_9,t_17,TURNS,43,7
t_17,s_10,t_17,TURNS,43,7
t_17,s_11,t_17,TURNS,88,7
t_17,s_12,DRAW,_DRAW_,1001,7
t_17,s_13,t_17,TURNS,41,7
t_17,s_14,DRAW,_DRAW_,1001,7
t_17,s_15,t_17,TURNS,333,7
t_17,s_16,s_16,SLOPE,44,7
t_17,s_17,t_17,TURNS,304,7
t_17,s_18,t_17,TURNS,102,7
t_17,s_19,t_17,TURNS,63,7
t_17,s_20,t_17,TURNS,141,7
t_17,s_0,t_17,TURNS,33,26
t_17,s_1,t_17,TURNS,22,26
t_17,s_2,t_17,TURNS,27,26
t_17,s_3,t_17,TURNS,11,26
t_17,s_4,t_17,TURNS,26,26
t_17,s_5,DRAW,_DRAW_,1001,26
t_17,s_6,t_17,TURNS,28,26
t_17,s_7,t_17,TURNS,38,26
t_17,s_8,t_17,TURNS,97,26
t_17,s_9,t_17,TURNS,26,26
t_17,s_10,t_17,TURNS,49,26
t_17,s_11,t_17,TURNS,97,26
t_17,s_12,DRAW,_DRAW_,1001,26
t_17,s_13,t_17,TURNS,27,26
t_17,s_14,DRAW,_DRAW_,1001,26
t_17,s_15,t_17,TURNS,47,26
t_17,s_16,s_16,SLOPE,24,26
t_17,s_17,t_17,TURNS,118,26
t_17,s_18,t_17,TURNS,23,26
t_17,s_19,t_17,TURNS,47,26
t_17,s_20,t_17,TURNS,50,26
t_17,s_0,t_17,TURNS,43,32
t_17,s_1,t_17,TURNS,43,32
t_17,s_2,t_17,TURNS,82,32
t_17,s_3,t_17,TURNS,43,32
t_17,s_4,t_17,TURNS,43,32
t_17,s_5,DRAW,_DRAW_,1001,32
t_17,s_6,s_6,SLOPE,44,32
t_17,s_7,t_17,TURNS,121,32
t_17,s_8,t_17,TURNS,155,32
t_17,s_9,t_17,TURNS,43,32
t_17,s_10,t_17,TURNS,43,32
t_17,s_11,t_17,TURNS,121,32
t_17,s_12,DRAW,_DRAW_,1001,32
t_17,s_13,t_17,TURNS,41,32
t_17,s_14,DRAW,_DRAW_,1001,32
t_17,s_15,t_17,TURNS,25,32
t_17,s_16,s_16,SLOPE,44,32
t_17,s_17,s_17,SLOPE,195,32
t_17,s_18,t_17,TURNS,112,32
t_17,s_19,t_17,TURNS,102,32
t_17,s_20,t_17,TURNS,280,32
t_17,s_0,t_17,TURNS,53,64
t_17,s_1,t_17,TURNS,21,64
t_17,s_2,t_17,TURNS,29,64
t_17,s_3,t_17,TURNS,21,64
t_17,s_4,t_17,TURNS,33,64
t_17,s_5,DRAW,_DRAW_,1001,64
t_17,s_6,t_17,TURNS,36,64
t_17,s_7,t_17,TURNS,40,64
t_17,s_8,t_17,TURNS,345,64
t_17,s_9,t_17,TURNS,33,64
t_17,s_10,t_17,TURNS,53,64
t_17,s_11,t_17,TURNS,625,64
t_17,s_12,DRAW,_DRAW_,1001,64
t_17,s_13,t_17,TURNS,38,64
t_17,s_14,DRAW,_DRAW_,1001,64
t_17,s_15,t_17,TURNS,56,64
t_17,s_16,s_16,SLOPE,22,64
t_17,s_17,s_17,SLOPE,111,64
t_17,s_18,t_17,TURNS,100,64
t_17,s_19,t_17,TURNS,142,64
t_17,s_20,t_17,TURNS,179,64
t_17,s_0,t_17,TURNS,39,13
t_17,s_1,t_17,TURNS,39,13
t_17,s_2,t_17,TURNS,34,13
t_17,s_3,t_17,TURNS,105,13
t_17,s_4,t_17,TURNS,39,13
t_17,s_5,DRAW,_DRAW_,1001,13
t_17,s_6,s_6,SLOPE,40,13
t_17,s_7,t_17,TURNS,1001,13
t_17,s_8,t_17,TURNS,71,13
t_17,s_9,t_17,TURNS,39,13
t_17,s_10,t_17,TURNS,39,13
t_17,s_11,t_17,TURNS,103,13
t_17,s_12,DRAW,_DRAW_,1001,13
t_17,s_13,t_17,TURNS,39,13
t_17,s_14,DRAW,_DRAW_,1001,13
t_17,s_15,t_17,TURNS,29,13
t_17,s_16,s_16,SLOPE,40,13
t_17,s_17,t_17,TURNS,93,13
t_17,s_18,t_17,TURNS,79,13
t_17,s_19,t_17,TURNS,102,13
t_17,s_20,s_20,SLOPE,1001,13
t_17,s_0,t_17,TURNS,53,87
t_17,s_1,t_17,TURNS,53,87
t_17,s_2,t_17,TURNS,67,87
t_17,s_3,t_17,TURNS,75,87
t_17,s_4,t_17,TURNS,53,87
t_17,s_5,DRAW,_DRAW_,1001,87
t_17,s_6,s_6,SLOPE,55,87
t_17,s_7,s_7,SLOPE,156,87
t_17,s_8,t_17,TURNS,143,87
t_17,s_9,t_17,TURNS,53,87
t_17,s_10,t_17,TURNS,53,87
t_17,s_11,t_17,TURNS,115,87
t_17,s_12,DRAW,_DRAW_,1001,87
t_17,s_13,t_17,TURNS,50,87
t_17,s_14,DRAW,_DRAW_,1001,87
t_17,s_15,t_17,TURNS,54,87
t_17,s_16,s_16,SLOPE,54,87
t_17,s_17,s_17,SLOPE,205,87
t_17,s_18,t_17,TURNS,913,87
t_17,s_19,t_17,TURNS,330,87
t_17,s_20,s_20,SLOPE,1001,87
t_17,t_0,t_17,TURNS,43,11
t_17,t_1,t_17,TURNS,43,11
t_17,t_2,t_17,TURNS,43,11
t_17,t_3,t_17,TURNS,43,11
t_17,t_4,t_17,TURNS,43,11
t_17,t_5,t_17,TURNS,43,11
t_17,t_6,t_17,TURNS,43,11
t_17,t_7,t_17,TURNS,43,11
t_17,t_8,t_17,TURNS,43,11
t_17,t_9,t_17,TURNS,43,11
t_17,t_10,t_17,TURNS,43,11
t_17,t_11,t_17,TURNS,43,11
t_17,t_12,t_17,TURNS,43,11
t_17,t_13,t_17,TURNS,43,11
t_17,t_14,t_17,TURNS,43,11
t_17,t_15,t_17,TURNS,43,11
t_17,t_16,t_17,TURNS,43,11
t_17,t_17,DRAW,_DRAW_,1001,11
t_17,t_18,t_17,TURNS,43,11
t_17,t_19,t_17,TURNS,44,11
t_17,t_20,t_17,TURNS,43,11
t_17,t_0,t_17,TURNS,47,76
t_17,t_1,t_17,TURNS,47,76
t_17,t_2,t_17,TURNS,47,76
t_17,t_3,t_17,TURNS,47,76
t_17,t_4,t_17,TURNS,47,76
t_17,t_5,t_17,TURNS,47,76
t_17,t_6,t_17,TURNS,47,76
t_17,t_7,t_17,TURNS,47,76
t_17,t_8,t_17,TURNS,47,76
t_17,t_9,t_17,TURNS,47,76
t_17,t_10,t_17,TURNS,47,76
t_17,t_11,t_17,TURNS,47,76
t_17,t_12,t_17,TURNS,47,76
t_17,t_13,t_17,TURNS,47,76
t_17,t_14,t_17,TURNS,47,76
t_17,t_15,t_17,TURNS,47,76
t_17,t_16,t_17,TURNS,47,76
t_17,t_17,DRAW,_DRAW_,1001,76
t_17,t_18,t_17,TURNS,47,76
t_17,t_19,t_17,TURNS,120,76
t_17,t_20,t_17,TURNS,47,76
t_17,t_0,t_17,TURNS,57,69
t_17,t_1,t_17,TURNS,57,69
t_17,t_2,t_17,TURNS,57,69
t_17,t_3,t_17,TURNS,57,69
t_17,t_4,t_17,TURNS,57,69
t_17,t_5,t_17,TURNS,57,69
t_17,t_6,t_17,TURNS,57,69
t_17,t_7,t_17,TURNS,57,69
t_17,t_8,t_17,TURNS,57,69
t_17,t_9,t_17,TURNS,57,69
t_17,t_10,t_17,TURNS,57,69
t_17,t_11,t_17,TURNS,57,69
t_17,t_12,t_17,TURNS,57,69
t_17,t_13,t_17,TURNS,57,69
t_17,t_14,t_17,TURNS,57,69
t_17,t_15,t_17,TURNS,57,69
